codigo,descricao,unidade,classe,grupo,custo_total,custo_mao_obra,custo_material,custo_equipamento,referencia
97919,"TRANSPORTE COM CAMINHÃO BASCULANTE DE 6 M³, EM VIA URBANA PAVIMENTADA, ADICIONAL PARA DMT EXCEDENTE A 30 KM (UNIDADE: TXKM). AF_07/2020",TXKM,MOVIMENTO DE TERRA,"CARGA, DESCARGA E/OU TRANSPORTE DE MATERIAIS",0.79,0.15,0.34,0.30,202412
97933,"CAIXA COM GRELHA SIMPLES RETANGULAR, EM CONCRETO PRÉ-MOLDADO, DIMENSÕES INTERNAS: 0,6X1,0X1,0 M. AF_12/2020",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,1025.00,32.96,969.77,22.27,202412
97934,"CAIXA COM GRELHA DUPLA RETANGULAR, EM CONCRETO PRÉ-MOLDADO, DIMENSÕES INTERNAS: 0,5X2,2X1,0 M. AF_12/2020",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,2297.98,443.11,1777.80,75.20,202412
97935,"CAIXA PARA BOCA DE LOBO SIMPLES RETANGULAR, EM CONCRETO PRÉ-MOLDADO, DIMENSÕES INTERNAS: 0,6X1,0X1,2 M. AF_12/2020",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,870.84,134.91,711.80,23.90,202412
97936,"CAIXA PARA BOCA DE LOBO DUPLA RETANGULAR, EM CONCRETO PRÉ-MOLDADO, DIMENSÕES INTERNAS: 0,6X2,2X1,2 M. AF_12/2020",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,2020.90,660.57,1276.11,81.77,202412
97947,"CAIXA COM GRELHA SIMPLES RETANGULAR, EM ALVENARIA COM TIJOLOS CERÂMICOS MACIÇOS, DIMENSÕES INTERNAS: 0,5X1X1 M. AF_12/2020",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,1733.74,470.15,1258.41,4.38,202412
97948,"CAIXA COM GRELHA DUPLA RETANGULAR, EM ALVENARIA COM TIJOLOS CERÂMICOS MACIÇOS, DIMENSÕES INTERNAS: 0,5X2,2X1 M. AF_12/2020",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,3197.73,855.25,2329.43,11.45,202412
97949,"CAIXA PARA BOCA DE LOBO SIMPLES RETANGULAR, EM ALVENARIA COM TIJOLOS CERÂMICOS MACIÇOS, DIMENSÕES INTERNAS: 0,6X1X1,2 M. AF_12/2020",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,1777.16,639.35,1129.72,6.87,202412
97950,"CAIXA PARA BOCA DE LOBO DUPLA RETANGULAR, EM ALVENARIA COM TIJOLOS CERÂMICOS MACIÇOS, DIMENSÕES INTERNAS: 0,6X2,2X1,2 M. AF_12/2020",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,3138.46,1139.08,1981.00,16.01,202412
97951,"CAIXA PARA BOCA DE LOBO COMBINADA COM GRELHA RETANGULAR, EM ALVENARIA COM TIJOLOS CERÂMICOS MACIÇOS, DIMENSÕES INTERNAS: 1,3X1X1,2 M. AF_12/2020",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,2828.54,868.88,1947.19,10.78,202412
97952,"CAIXA PARA BOCA DE LOBO DUPLA COMBINADA COM GRELHA RETANGULAR, EM ALVENARIA COM TIJOLOS CERÂMICOS MACIÇOS, DIMENSÕES INTERNAS: 1,3X2,2X1,2 M. AF_12/2020",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,4907.19,1483.61,3394.97,25.38,202412
97953,"CAIXA COM GRELHA SIMPLES RETANGULAR, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS: 0,5X1X1 M. AF_12/2020",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,1381.08,317.87,1058.79,3.89,202412
97955,"CAIXA COM GRELHA DUPLA RETANGULAR, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS: 0,5X2,2X1 M. AF_12/2020",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,2998.43,665.18,2319.89,11.65,202412
97956,"CAIXA PARA BOCA DE LOBO SIMPLES RETANGULAR, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS: 0,6X1X1,2 M. AF_12/2020",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,1537.95,487.63,1042.41,6.74,202412
97957,"CAIXA PARA BOCA DE LOBO DUPLA RETANGULAR, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS: 0,6X2,2X1,2 M. AF_12/2020",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,2745.30,899.03,1828.27,15.75,202412
97961,"CAIXA PARA BOCA DE LOBO COMBINADA COM GRELHA RETANGULAR, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS: 1,3X1X1,2 M. AF_12/2020",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,2454.59,659.19,1783.43,10.45,202412
97973,"CAIXA PARA BOCA DE LOBO DUPLA COMBINADA COM GRELHA RETANGULAR, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS: 1,3X2,2X1,2 M. AF_12/2020",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,4582.76,1207.99,3345.83,25.59,202412
97974,"POÇO DE INSPEÇÃO CIRCULAR PARA ESGOTO, EM CONCRETO PRÉ-MOLDADO, DIÂMETRO INTERNO = 0,60 M, PROFUNDIDADE = 0,90 M, EXCLUINDO TAMPÃO. AF_12/2020_PA",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,475.09,89.15,367.29,18.49,202412
97975,"POÇO DE INSPEÇÃO CIRCULAR PARA ESGOTO, EM CONCRETO PRÉ-MOLDADO, DIÂMETRO INTERNO = 0,60 M, PROFUNDIDADE = 1,40 M, EXCLUINDO TAMPÃO. AF_12/2020_PA",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,616.28,99.40,492.13,24.59,202412
97976,"POÇO DE INSPEÇÃO CIRCULAR PARA ESGOTO, EM ALVENARIA COM TIJOLOS CERÂMICOS MACIÇOS, DIÂMETRO INTERNO = 0,60 M, PROFUNDIDADE = 0,95 M, EXCLUINDO TAMPÃO. AF_12/2020_PA",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,1129.60,402.94,711.94,13.87,202412
97977,"POÇO DE INSPEÇÃO CIRCULAR PARA ESGOTO, EM ALVENARIA COM TIJOLOS CERÂMICOS MACIÇOS, DIÂMETRO INTERNO = 0,60 M, PROFUNDIDADE = 1,45 M, EXCLUINDO TAMPÃO. AF_12/2020_PA",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,1605.01,589.48,1000.04,14.38,202412
97978,"BASE PARA POÇO DE VISITA CIRCULAR PARA ESGOTO, EM CONCRETO PRÉ-MOLDADO, DIÂMETRO INTERNO = 0,80 M, PROFUNDIDADE = 1,35 M, EXCLUINDO TAMPÃO. AF_12/2020_PA",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,955.90,223.70,684.40,47.31,202412
97980,"BASE PARA POÇO DE VISITA CIRCULAR PARA  ESGOTO, EM ALVENARIA COM TIJOLOS CERÂMICOS MACIÇOS, DIÂMETRO INTERNO = 0,80 M, PROFUNDIDADE = 1,40 M, EXCLUINDO TAMPÃO. AF_12/2020_PA",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,2068.67,737.72,1303.76,25.64,202412
97981,"ACRÉSCIMO PARA POÇO DE VISITA CIRCULAR PARA ESGOTO, EM ALVENARIA COM TIJOLOS CERÂMICOS MACIÇOS, DIÂMETRO INTERNO = 0,8 M. AF_12/2020",M,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,1170.24,472.63,695.97,1.06,202412
97983,"ACRÉSCIMO PARA POÇO DE VISITA CIRCULAR PARA ESGOTO, EM CONCRETO PRÉ-MOLDADO, DIÂMETRO INTERNO = 1 M. AF_12/2020",M,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,497.34,35.42,440.77,21.14,202412
97985,"ACRÉSCIMO PARA POÇO DE VISITA CIRCULAR PARA  ESGOTO, EM ALVENARIA COM TIJOLOS CERÂMICOS MACIÇOS, DIÂMETRO INTERNO = 1 M. AF_12/2020",M,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,1407.53,576.94,828.73,1.19,202412
97987,"ACRÉSCIMO PARA POÇO DE VISITA CIRCULAR PARA ESGOTO, EM CONCRETO PRÉ-MOLDADO, DIÂMETRO INTERNO = 1,2 M. AF_12/2020",M,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,660.27,41.62,594.07,24.56,202412
97988,"BASE PARA POÇO DE VISITA CIRCULAR PARA  ESGOTO, EM ALVENARIA COM TIJOLOS CERÂMICOS MACIÇOS, DIÂMETRO INTERNO = 1,20 M, PROFUNDIDADE = 1,40 M, EXCLUINDO TAMPÃO. AF_12/2020_PA",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,3027.27,1039.12,1948.52,37.26,202412
97989,"ACRÉSCIMO PARA POÇO DE VISITA CIRCULAR PARA ESGOTO, EM ALVENARIA COM TIJOLOS CERÂMICOS MACIÇOS, DIÂMETRO INTERNO = 1,2 M. AF_12/2020",M,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,1644.75,681.19,961.46,1.35,202412
97991,"ACRÉSCIMO PARA POÇO DE VISITA CIRCULAR PARA  ESGOTO, EM CONCRETO PRÉ-MOLDADO, DIÂMETRO INTERNO = 1,5 M. AF_12/2020",M,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,904.07,53.12,819.44,31.48,202412
97992,"BASE PARA POÇO DE VISITA CIRCULAR PARA ESGOTO, EM ALVENARIA COM TIJOLOS CERÂMICOS MACIÇOS, DIÂMETRO INTERNO = 1,50 M, PROFUNDIDADE = 1,40 M, EXCLUINDO TAMPÃO. AF_12/2020_PA",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,3874.70,1287.50,2536.34,47.75,202412
97993,"ACRÉSCIMO PARA POÇO DE VISITA CIRCULAR PARA  ESGOTO, EM ALVENARIA COM TIJOLOS CERÂMICOS MACIÇOS, DIÂMETRO INTERNO = 1,5 M. AF_12/2020",M,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,2000.72,837.58,1160.68,1.59,202412
97994,"BASE PARA POÇO DE VISITA RETANGULAR PARA  ESGOTO, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS = 1X1 M, PROFUNDIDADE = 1,40 M, EXCLUINDO TAMPÃO. AF_12/2020_PA",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,2673.43,874.32,1766.65,30.36,202412
97995,"ACRÉSCIMO PARA POÇO DE VISITA RETANGULAR PARA ESGOTO, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS = 1X1 M. AF_12/2020",M,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,1353.77,515.23,837.15,0.85,202412
97996,"BASE PARA POÇO DE VISITA RETANGULAR PARA ESGOTO, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS = 1X1,5 M, PROFUNDIDADE = 1,40 M, EXCLUINDO TAMPÃO. AF_12/2020_PA",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,3383.45,1095.36,2247.47,37.92,202412
97997,"ACRÉSCIMO PARA POÇO DE VISITA RETANGULAR PARA ESGOTO, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS = 1X1,5 M. AF_12/2020",M,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,1618.13,617.31,999.15,1.02,202412
97999,"ACRÉSCIMO PARA POÇO DE VISITA RETANGULAR PARA ESGOTO, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS = 1X2 M. AF_12/2020",M,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,1882.53,719.45,1161.16,1.18,202412
98001,"ACRÉSCIMO PARA POÇO DE VISITA RETANGULAR PARA ESGOTO, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS = 1X2,5 M. AF_12/2020",M,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,2146.86,821.51,1323.15,1.37,202412
98002,"BASE PARA POÇO DE VISITA RETANGULAR PARA ESGOTO, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS = 1X3 M, PROFUNDIDADE = 1,40 M, EXCLUINDO TAMPÃO. AF_12/2020_PA",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,5544.64,1758.43,3697.41,84.25,202412
98003,"ACRÉSCIMO PARA POÇO DE VISITA RETANGULAR PARA ESGOTO, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS = 1X3 M. AF_12/2020",M,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,2411.27,923.63,1485.15,1.56,202412
98005,"ACRÉSCIMO PARA POÇO DE VISITA RETANGULAR PARA ESGOTO, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS = 1X3,5 M. AF_12/2020",M,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,2675.68,1025.72,1647.21,1.72,202412
98006,"BASE PARA POÇO DE VISITA RETANGULAR PARA ESGOTO, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS = 1X4 M, PROFUNDIDADE = 1,40 M, EXCLUINDO TAMPÃO. AF_12/2020_PA",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,6972.54,2200.41,4660.94,105.41,202412
98007,"ACRÉSCIMO PARA POÇO DE VISITA RETANGULAR PARA ESGOTO, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS = 1X4 M. AF_12/2020",M,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,2940.02,1127.81,1809.18,1.90,202412
98008,"BASE PARA POÇO DE VISITA RETANGULAR PARA ESGOTO, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS = 1,5X1,5 M, PROFUNDIDADE = 1,45 M, EXCLUINDO TAMPÃO . AF_12/2020_PA",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,4192.63,1311.11,2830.34,47.72,202412
98009,"ACRÉSCIMO PARA POÇO DE VISITA RETANGULAR PARA ESGOTO, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS = 1,5X1,5 M. AF_12/2020",M,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,1882.53,719.45,1161.16,1.18,202412
98010,"BASE PARA POÇO DE VISITA RETANGULAR PARA ESGOTO, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS = 1,5X2 M, PROFUNDIDADE = 1,40 M, EXCLUINDO TAMPÃO. AF_12/2020_PA",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,5114.79,1572.48,3457.71,80.32,202412
98011,"ACRÉSCIMO PARA POÇO DE VISITA RETANGULAR PARA ESGOTO, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS = 1,5X2 M. AF_12/2020",M,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,2146.86,821.51,1323.15,1.37,202412
98012,"BASE PARA POÇO DE VISITA RETANGULAR PARA ESGOTO, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS = 1,5X2,5 M, PROFUNDIDADE = 1,40 M, EXCLUINDO TAMPÃO. AF_12/2020_PA",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,6012.16,1833.97,4078.90,94.24,202412
98013,"ACRÉSCIMO PARA POÇO DE VISITA RETANGULAR PARA ESGOTO, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS = 1,5X2,5 M. AF_12/2020",M,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,2411.27,923.63,1485.15,1.56,202412
98014,"BASE PARA POÇO DE VISITA RETANGULAR PARA ESGOTO, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS = 1,5X3 M, PROFUNDIDADE = 1,40 M, EXCLUINDO TAMPÃO. AF_12/2020_PA",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,6909.44,2095.29,4700.11,108.17,202412
98015,"ACRÉSCIMO PARA POÇO DE VISITA RETANGULAR PARA ESGOTO, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS = 1,5X3 M. AF_12/2020",M,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,2675.68,1025.72,1647.21,1.72,202412
98016,"BASE PARA POÇO DE VISITA RETANGULAR PARA ESGOTO, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS = 1,5X3,5 M, PROFUNDIDADE = 1,40 M, EXCLUINDO TAMPÃO. AF_12/2020_PA",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,7806.89,2356.75,5321.42,122.08,202412
98017,"ACRÉSCIMO PARA POÇO DE VISITA RETANGULAR PARA ESGOTO, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS = 1,5X3,5 M. AF_12/2020",M,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,2940.02,1127.81,1809.18,1.90,202412
98018,"BASE PARA POÇO DE VISITA RETANGULAR PARA ESGOTO, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS = 1,5X4 M, PROFUNDIDADE = 1,40 M, EXCLUINDO TAMPÃO. AF_12/2020_PA",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,8704.18,2618.20,5942.51,136.01,202412
98019,"ACRÉSCIMO PARA POÇO DE VISITA RETANGULAR PARA ESGOTO, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS = 1,5X4 M. AF_12/2020",M,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,3228.54,1238.19,1987.00,2.11,202412
98020,"BASE PARA POÇO DE VISITA RETANGULAR PARA ESGOTO, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS = 2X2 M, PROFUNDIDADE = 1,40 M, EXCLUINDO TAMPÃO. AF_12/2020_PA",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,6188.79,1878.78,4231.50,73.27,202412
98021,"ACRÉSCIMO PARA POÇO DE VISITA RETANGULAR PARA ESGOTO, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS = 2X2 M. AF_12/2020",M,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,2435.46,931.91,1501.01,1.59,202412
98022,"BASE PARA POÇO DE VISITA RETANGULAR PARA ESGOTO, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS = 2X2,5 M, PROFUNDIDADE = 1,40 M, EXCLUINDO TAMPÃO. AF_12/2020_PA",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,7256.92,2180.20,4985.04,85.45,202412
98023,"ACRÉSCIMO PARA POÇO DE VISITA RETANGULAR PARA ESGOTO, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS = 2X2,5 M. AF_12/2020",M,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,2699.80,1033.99,1662.97,1.78,202412
98024,"BASE PARA POÇO DE VISITA RETANGULAR PARA ESGOTO, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS = 2X3 M, PROFUNDIDADE = 1,40 M, EXCLUINDO TAMPÃO. AF_12/2020_PA",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,8379.94,2481.87,5752.21,138.69,202412
98025,"ACRÉSCIMO PARA POÇO DE VISITA RETANGULAR PARA ESGOTO, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS = 2X3 M. AF_12/2020",M,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,2964.21,1136.10,1825.03,1.93,202412
98026,"BASE PARA POÇO DE VISITA RETANGULAR PARA ESGOTO, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS = 2X3,5 M, PROFUNDIDADE = 1,40 M, EXCLUINDO TAMPÃO. AF_12/2020_PA",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,9455.00,2783.45,6507.51,155.89,202412
98027,"ACRÉSCIMO PARA POÇO DE VISITA RETANGULAR PARA ESGOTO, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS = 2X3,5 M. AF_12/2020",M,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,3228.54,1238.19,1987.00,2.11,202412
98028,"BASE PARA POÇO DE VISITA RETANGULAR PARA ESGOTO, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS = 2X4 M, PROFUNDIDADE = 1,40 M, EXCLUINDO TAMPÃO. AF_12/2020_PA",UN,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,10530.10,3085.05,7262.77,173.17,202412
98029,"ACRÉSCIMO PARA POÇO DE VISITA RETANGULAR PARA ESGOTO, EM ALVENARIA COM BLOCOS DE CONCRETO, DIMENSÕES INTERNAS = 2X4 M. AF_12/2020",M,DRENAGEM/OBRAS DE CONTENCAO/POCOS DE VISITA E CAIX,POCOS DE VISITA/BOCAS DE LOBO/CX. DE PASSAGEM/CX.,3497.90,1342.00,2152.24,2.31,202412
